t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
4.52200000e-02,-6.46067101e-03,1.21888871e-03,-8.71053087e-04,2.48634576e-04,163.973402,-8.262802,0.848077,0.000000
4.55000000e-02,-6.46032898e-03,1.22410848e-03,-8.70982680e-04,2.54258931e-04,163.963655,-8.261546,0.858443,0.000000
4.56400000e-02,-6.46015741e-03,1.22693446e-03,-8.70946881e-04,2.57142372e-04,163.953785,-8.260271,0.863648,0.000000
4.59200000e-02,-6.45981309e-03,1.23249321e-03,-8.70874083e-04,2.62826281e-04,163.943790,-8.258978,0.874103,0.000000
4.62000000e-02,-6.45946723e-03,1.23792741e-03,-8.70799709e-04,2.68397127e-04,163.933670,-8.257666,0.884617,0.000000
4.64800000e-02,-6.45911986e-03,1.24326798e-03,-8.70723778e-04,2.74040828e-04,163.923423,-8.256335,0.895191,0.000000
4.67600000e-02,-6.45877100e-03,1.24859155e-03,-8.70646197e-04,2.80183485e-04,163.913051,-8.254985,0.905825,0.000000
4.70400000e-02,-6.45842065e-03,1.25391511e-03,-8.70566843e-04,2.86671756e-04,163.902549,-8.253616,0.916518,0.000000
4.73200000e-02,-6.45806880e-03,1.25928730e-03,-8.70485686e-04,2.92949707e-04,163.891920,-8.252228,0.927271,0.000000
4.76000000e-02,-6.45771544e-03,1.26468491e-03,-8.70402793e-04,2.99206844e-04,163.881161,-8.250820,0.938083,0.000000
4.78800000e-02,-6.45736058e-03,1.27008331e-03,-8.70318103e-04,3.05723220e-04,163.870272,-8.249394,0.948954,0.000000
4.81600000e-02,-6.45700419e-03,1.27551814e-03,-8.70231591e-04,3.12241731e-04,163.859252,-8.247948,0.959884,0.000000
4.84400000e-02,-6.45664629e-03,1.28094710e-03,-8.70143216e-04,3.19058144e-04,163.848102,-8.246483,0.970873,0.000000
4.87200000e-02,-6.45628686e-03,1.28639357e-03,-8.70052922e-04,3.25876603e-04,163.836818,-8.244999,0.981922,0.000000
4.90000000e-02,-6.45592591e-03,1.29179062e-03,-8.69960739e-04,3.32547847e-04,163.825403,-8.243496,0.993029,0.000000
4.91400000e-02,-6.45574485e-03,1.29477344e-03,-8.69913900e-04,3.36561303e-04,163.813853,-8.241974,0.998604,0.000000
4.94200000e-02,-6.45538149e-03,1.30064140e-03,-8.69818552e-04,3.44470861e-04,163.802170,-8.240432,1.009800,0.000000
4.97000000e-02,-6.45501651e-03,1.30637880e-03,-8.69721012e-04,3.52220535e-04,163.790351,-8.238872,1.021054,0.000000
4.99800000e-02,-6.45464993e-03,1.31201066e-03,-8.69621316e-04,3.59917948e-04,163.778397,-8.237292,1.032367,0.000000
5.02600000e-02,-6.45428178e-03,1.31761433e-03,-8.69519438e-04,3.67808131e-04,163.766307,-8.235693,1.043738,0.000000
5.05400000e-02,-6.45391206e-03,1.32329011e-03,-8.69415336e-04,3.75780000e-04,163.754080,-8.234076,1.055167,0.000000
5.08200000e-02,-6.45354074e-03,1.32898551e-03,-8.69309007e-04,3.83698311e-04,163.741715,-8.232439,1.066655,0.000000
5.11000000e-02,-6.45316783e-03,1.33468571e-03,-8.69200450e-04,3.91779244e-04,163.729212,-8.230783,1.078202,0.000000
5.13800000e-02,-6.45279331e-03,1.34043657e-03,-8.69089587e-04,4.00055095e-04,163.716569,-8.229109,1.089806,0.000000
5.16600000e-02,-6.45241717e-03,1.34629962e-03,-8.68976451e-04,4.08046730e-04,163.703787,-8.227415,1.101469,0.000000
5.19400000e-02,-6.45203938e-03,1.35218970e-03,-8.68861064e-04,4.16187920e-04,163.690865,-8.225702,1.113190,0.000000
5.22200000e-02,-6.45165994e-03,1.35811240e-03,-8.68743369e-04,4.24519415e-04,163.677801,-8.223970,1.124968,0.000000
5.25000000e-02,-6.45127884e-03,1.36398787e-03,-8.68623334e-04,4.32835036e-04,163.664595,-8.222219,1.136805,0.000000
5.26400000e-02,-6.45108766e-03,1.36719851e-03,-8.68562384e-04,4.37874861e-04,163.651246,-8.220448,1.142745,0.000000
5.29200000e-02,-6.45070396e-03,1.37351733e-03,-8.68438385e-04,4.47793896e-04,163.637753,-8.218657,1.154668,0.000000
5.32000000e-02,-6.45031850e-03,1.37969923e-03,-8.68311640e-04,4.57494498e-04,163.624117,-8.216847,1.166649,0.000000
5.34800000e-02,-6.44993133e-03,1.38581196e-03,-8.68182216e-04,4.66870434e-04,163.610334,-8.215016,1.178687,0.000000
5.37600000e-02,-6.44954244e-03,1.39199541e-03,-8.68050240e-04,4.75814904e-04,163.596406,-8.213166,1.190783,0.000000
5.40400000e-02,-6.44915182e-03,1.39812552e-03,-8.67915717e-04,4.85131248e-04,163.582331,-8.211295,1.202936,0.000000
5.43200000e-02,-6.44875948e-03,1.40433713e-03,-8.67778573e-04,4.94432516e-04,163.568107,-8.209403,1.215146,0.000000
