t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
4.90000000e-02,-6.78315179e-03,-9.19449130e-03,-7.82652477e-04,-1.23820355e-02,173.324809,-7.584358,0.951729,1.400000
4.91400000e-02,-6.78443892e-03,-9.19306703e-03,-7.84386284e-04,-1.23863597e-02,173.304850,-7.588207,0.957087,1.400000
4.94200000e-02,-6.78701252e-03,-9.18965873e-03,-7.87855128e-04,-1.23899801e-02,173.284969,-7.591969,0.967845,1.400000
4.97000000e-02,-6.78958506e-03,-9.18550501e-03,-7.91324048e-04,-1.23869028e-02,173.265090,-7.595665,0.978660,1.400000
4.99800000e-02,-6.79215633e-03,-9.18051893e-03,-7.94791159e-04,-1.23769943e-02,173.245134,-7.599317,0.989533,1.400000
5.02600000e-02,-6.79472606e-03,-9.17449438e-03,-7.98254508e-04,-1.23602025e-02,173.225018,-7.602950,1.000462,1.400000
5.05400000e-02,-6.79729395e-03,-9.16743650e-03,-8.01712400e-04,-1.23382427e-02,173.204657,-7.606583,1.011448,1.400000
5.08200000e-02,-6.79985970e-03,-9.15913506e-03,-8.05163558e-04,-1.23122805e-02,173.183968,-7.610240,1.022490,1.400000
5.11000000e-02,-6.80242296e-03,-9.14966035e-03,-8.08606812e-04,-1.22813315e-02,173.162866,-7.613940,1.033590,1.400000
5.13800000e-02,-6.80498341e-03,-9.13914149e-03,-8.12040537e-04,-1.22443936e-02,173.141271,-7.617701,1.044746,1.400000
5.16600000e-02,-6.80754077e-03,-9.12751255e-03,-8.15463194e-04,-1.22022878e-02,173.119105,-7.621540,1.055958,1.400000
5.19400000e-02,-6.81009472e-03,-9.11481271e-03,-8.18873330e-04,-1.21549446e-02,173.096296,-7.625473,1.067227,1.400000
5.22200000e-02,-6.81264497e-03,-9.10110597e-03,-8.22269426e-04,-1.21019010e-02,173.072780,-7.629511,1.078553,1.400000
5.25000000e-02,-6.81519126e-03,-9.08654352e-03,-8.25649820e-04,-1.20426950e-02,173.048497,-7.633664,1.089935,1.400000
5.26400000e-02,-6.81646283e-03,-9.07875889e-03,-8.27333579e-04,-1.20107449e-02,173.023398,-7.637939,1.095647,1.400000
5.29200000e-02,-6.81900265e-03,-9.06264475e-03,-8.30687119e-04,-1.19420503e-02,172.997444,-7.642339,1.107113,1.400000
5.32000000e-02,-6.82153785e-03,-9.04580531e-03,-8.34020535e-04,-1.18670024e-02,172.970604,-7.646864,1.118636,1.400000
