t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
2.34472000e-02,-6.49101606e-03,-1.69809871e-04,-8.51596823e-04,1.90408047e-03,165.852090,-8.100580,0.333001,0.000000
2.35736000e-02,-6.49103775e-03,-1.73434971e-04,-8.51356055e-04,1.90552867e-03,165.853678,-8.100446,0.336584,0.000000
2.37000000e-02,-6.49105990e-03,-1.77062208e-04,-8.51115116e-04,1.90673670e-03,165.855222,-8.100313,0.340187,0.000000
2.38264000e-02,-6.49108251e-03,-1.80668237e-04,-8.50874048e-04,1.90759025e-03,165.856721,-8.100180,0.343808,0.000000
2.38896000e-02,-6.49109399e-03,-1.82490072e-04,-8.50753476e-04,1.90795362e-03,165.858175,-8.100047,0.345625,0.000000
2.40160000e-02,-6.49111728e-03,-1.86125843e-04,-8.50512273e-04,1.90851380e-03,165.859585,-8.099914,0.349275,0.000000
2.41424000e-02,-6.49114104e-03,-1.89751030e-04,-8.50271013e-04,1.90885195e-03,165.860951,-8.099780,0.352943,0.000000
2.42688000e-02,-6.49116525e-03,-1.93371372e-04,-8.50029724e-04,1.90900339e-03,165.862274,-8.099647,0.356630,0.000000
2.43952000e-02,-6.49118992e-03,-1.97019459e-04,-8.49788416e-04,1.90916508e-03,165.863553,-8.099512,0.360336,0.000000
2.45216000e-02,-6.49121506e-03,-2.00654631e-04,-8.49547100e-04,1.90905872e-03,165.864790,-8.099377,0.364061,0.000000
